B04;B03;B02;B8A;feature_key
0.1259;0.1339;0.1032;0.3753;2
0.1308;0.1359;0.1056;0.378;2
0.1287;0.1342;0.1046;0.3723;2
0.1303;0.1336;0.1055;0.3547;2
0.1275;0.1324;0.105;0.346;2
0.1278;0.1311;0.1051;0.3313;2
0.1272;0.1317;0.1039;0.3388;2
0.1279;0.1315;0.1042;0.3431;2
0.1308;0.1319;0.1044;0.3317;2
0.1277;0.1306;0.1024;0.354;2
0.1288;0.1307;0.1033;0.353;2
0.1364;0.1372;0.1081;0.3895;2
0.1377;0.1411;0.1099;0.3991;2
0.131;0.135;0.1066;0.3313;2
0.1307;0.1326;0.1063;0.3183;2
0.1301;0.1313;0.1065;0.3293;2
0.1265;0.1303;0.1057;0.3289;2
0.1257;0.1291;0.1025;0.3342;2
0.1275;0.1314;0.1038;0.3358;2
0.1253;0.1286;0.1037;0.3495;2
0.1273;0.1325;0.1035;0.3828;2
0.153;0.1584;0.1242;0.1263;2
0.146;0.1469;0.1178;0.1244;2
0.164;0.1668;0.1285;0.144;2
0.1554;0.1531;0.1222;0.287;2
0.1408;0.1403;0.1077;0.3763;2
0.1381;0.1397;0.1058;0.3805;2
0.1338;0.1355;0.1042;0.3811;2
0.1314;0.1355;0.1032;0.3781;2
0.1347;0.1371;0.1042;0.3687;2
0.1377;0.1403;0.1045;0.3788;2
0.1373;0.1369;0.1046;0.364;2
0.1328;0.1303;0.102;0.3357;2
0.123;0.1196;0.0979;0.2829;2
0.133;0.1324;0.1029;0.3599;2
0.1307;0.1335;0.1024;0.3773;2
0.1352;0.1389;0.1037;0.3932;2
0.1357;0.1399;0.1041;0.3966;2
0.1323;0.1367;0.1046;0.3809;2
0.1302;0.1368;0.1047;0.3895;2
0.1247;0.1301;0.1021;0.3482;2
0.1281;0.1338;0.1035;0.3796;2
0.1279;0.1351;0.1036;0.3893;2
0.1269;0.1332;0.1028;0.3808;2
0.1291;0.133;0.1042;0.3702;2
0.1336;0.1334;0.104;0.3692;2
0.1356;0.1355;0.1054;0.3711;2
0.1318;0.1333;0.1046;0.3578;2
0.1341;0.1345;0.1066;0.3753;2
0.1375;0.134;0.1086;0.3763;2
0.1289;0.1259;0.1045;0.358;2
0.1242;0.124;0.103;0.3019;2
0.1263;0.1299;0.1043;0.318;2
0.1289;0.1337;0.1052;0.3565;2
0.132;0.1318;0.1076;0.3292;2
0.1286;0.1325;0.1045;0.3464;2
0.1274;0.1308;0.1045;0.3397;2
0.1275;0.1317;0.1034;0.3208;2
0.1248;0.1281;0.1041;0.2288;2
0.1256;0.1272;0.1039;0.2648;2
0.128;0.1323;0.1042;0.3532;2
0.1284;0.1343;0.1039;0.3698;2
0.1263;0.1344;0.1035;0.3774;2
0.1238;0.132;0.1028;0.3731;2
0.1309;0.1361;0.1035;0.3927;2
0.1366;0.1382;0.1048;0.3913;2
0.1355;0.1355;0.1037;0.3784;2
0.1289;0.1302;0.1027;0.3511;2
0.135;0.1347;0.1047;0.3551;2
0.1336;0.1368;0.1044;0.3849;2
0.1318;0.1418;0.1041;0.4207;2
0.1299;0.1361;0.1024;0.3879;2
0.1332;0.1371;0.1035;0.3743;2
0.131;0.1374;0.1037;0.372;2
0.1313;0.1353;0.1038;0.3632;2
0.1294;0.1348;0.1038;0.3672;2
0.1302;0.1343;0.1039;0.3641;2
0.1311;0.1359;0.1032;0.3711;2
0.1312;0.1364;0.1028;0.3885;2
0.1319;0.1357;0.1037;0.3787;2
0.134;0.137;0.1044;0.3837;2
0.1273;0.1312;0.1025;0.3624;2
0.1281;0.1332;0.1041;0.3435;2
0.1293;0.1293;0.1052;0.3623;2
0.1268;0.1234;0.1045;0.3504;2
0.1178;0.1167;0.099;0.2721;2
0.1234;0.1261;0.1024;0.3156;2
0.1294;0.134;0.1051;0.3791;2
0.1284;0.1314;0.104;0.363;2
0.1303;0.1356;0.1032;0.384;2
0.1326;0.1379;0.1036;0.3965;2
0.1305;0.1365;0.103;0.3933;2
0.1262;0.1359;0.103;0.3828;2
0.1328;0.14;0.104;0.3946;2
0.1318;0.1361;0.1043;0.3923;2
0.1342;0.1357;0.1041;0.3736;2
0.1276;0.1322;0.1032;0.3593;2
0.1253;0.13;0.1022;0.3501;2
0.1272;0.1328;0.1028;0.3711;2
0.1275;0.1331;0.1026;0.3683;2
0.1322;0.1395;0.104;0.389;2
0.1272;0.1345;0.102;0.3847;2
0.1238;0.1319;0.1019;0.3792;2
0.1298;0.136;0.1047;0.3865;2
0.1308;0.1363;0.1038;0.3794;2
0.1296;0.1344;0.1016;0.3674;2
0.1307;0.1342;0.1025;0.366;2
0.1314;0.1346;0.1034;0.364;2
0.1286;0.1332;0.1022;0.3701;2
0.1312;0.1359;0.1038;0.381;2
0.1345;0.1367;0.1041;0.3637;2
0.1298;0.1328;0.104;0.344;2
0.129;0.1327;0.1048;0.3645;2
0.127;0.1328;0.1022;0.3665;2
0.1223;0.1269;0.1015;0.3438;2
0.1166;0.1146;0.0972;0.2713;2
0.1277;0.1327;0.1034;0.3573;2
0.1337;0.1369;0.1043;0.3859;2
0.132;0.1351;0.1048;0.381;2
0.1328;0.1381;0.1046;0.3919;2
0.132;0.1394;0.105;0.3971;2
0.1368;0.1415;0.1064;0.3956;2
0.1346;0.1389;0.1042;0.3882;2
0.1298;0.1372;0.1044;0.3946;2
0.1256;0.1298;0.1019;0.3763;2
0.124;0.1292;0.1023;0.3496;2
0.1267;0.1325;0.1034;0.3691;2
0.1278;0.135;0.104;0.3779;2
0.1284;0.1373;0.105;0.4027;2
0.1297;0.1349;0.1038;0.3849;2
0.1231;0.1257;0.1017;0.335;2
0.1294;0.1329;0.1034;0.3792;2
0.1364;0.139;0.1059;0.3924;2
0.1325;0.1388;0.104;0.3981;2
0.1333;0.1353;0.1038;0.3848;2
0.1317;0.1341;0.1039;0.3776;2
0.1276;0.135;0.1029;0.3805;2
0.1356;0.1382;0.1052;0.3831;2
0.1301;0.1327;0.103;0.3599;2
0.1266;0.1305;0.1028;0.3571;2
0.1303;0.1347;0.1035;0.3748;2
0.1294;0.137;0.1037;0.3842;2
0.1324;0.1383;0.1049;0.3849;2
0.1293;0.1334;0.1036;0.3526;2
0.1289;0.1351;0.1037;0.3581;2
0.1288;0.1345;0.1024;0.3794;2
0.1285;0.132;0.1031;0.3571;2
0.1307;0.1309;0.1042;0.357;2
0.1317;0.1357;0.1052;0.3623;2
0.1254;0.1298;0.1032;0.3512;2
0.127;0.1328;0.1049;0.3608;2
0.1255;0.131;0.1043;0.3512;2
0.1283;0.1331;0.1044;0.3696;2
0.1277;0.1329;0.104;0.3475;2
0.126;0.1317;0.1048;0.3557;2
0.1287;0.1315;0.1051;0.3431;2
0.1275;0.1321;0.1034;0.3555;2
0.1303;0.1351;0.1055;0.3597;2
0.1291;0.1335;0.1033;0.3591;2
0.127;0.1337;0.1041;0.3602;2
0.1254;0.1318;0.103;0.3539;2
0.1256;0.133;0.1036;0.3635;2
0.1312;0.1374;0.1039;0.3777;2
0.1252;0.1303;0.1009;0.3399;2
0.1273;0.1293;0.1017;0.3355;2
0.1253;0.1292;0.1006;0.3508;2
0.129;0.1321;0.1034;0.3529;2
0.1277;0.1319;0.1028;0.3518;2
0.125;0.1313;0.1029;0.3553;2
0.125;0.1286;0.1021;0.3373;2
0.1278;0.133;0.1034;0.363;2
0.1274;0.1321;0.1028;0.3687;2
0.1263;0.1326;0.1052;0.3566;2
0.1245;0.1288;0.1037;0.3526;2
0.1253;0.1301;0.1049;0.3426;2
0.1292;0.1318;0.1043;0.3454;2
0.1293;0.1346;0.105;0.359;2
0.1886;0.1642;0.1376;0.2253;3
0.1907;0.1658;0.1386;0.2282;3
0.1904;0.168;0.1412;0.2345;3
0.1938;0.1691;0.1404;0.2341;3
0.1861;0.163;0.1356;0.2345;3
0.1913;0.1658;0.1394;0.2281;3
0.1905;0.1649;0.138;0.2248;3
0.1906;0.1643;0.1387;0.2254;3
0.1892;0.1643;0.1375;0.2261;3
0.1886;0.1636;0.1371;0.2263;3
0.1828;0.1591;0.1331;0.2274;3
0.185;0.1611;0.1347;0.2224;3
0.1867;0.162;0.1369;0.2222;3
0.1906;0.1661;0.1389;0.2274;3
0.1906;0.1652;0.1379;0.228;3
0.1906;0.1649;0.1366;0.2295;3
0.1883;0.1627;0.1361;0.2255;3
0.1833;0.1604;0.1337;0.2189;3
0.1813;0.1579;0.1326;0.2178;3
0.191;0.1657;0.1386;0.2304;3
0.1925;0.1668;0.1395;0.2317;3
0.1919;0.1671;0.1387;0.2304;3
0.1898;0.1644;0.137;0.2317;3
0.1894;0.1637;0.1378;0.2251;3
0.1844;0.1609;0.1346;0.2193;3
0.1813;0.1587;0.1345;0.2194;3
0.1868;0.1624;0.1359;0.2245;3
0.1896;0.164;0.1377;0.2264;3
0.1828;0.1599;0.133;0.2228;3
0.1885;0.1625;0.1371;0.2235;3
0.1885;0.1631;0.1364;0.2235;3
0.1837;0.1605;0.1342;0.2231;3
0.185;0.161;0.1352;0.2215;3
0.1854;0.1616;0.1351;0.2266;3
0.1883;0.1634;0.1373;0.2247;3
0.1911;0.1653;0.1385;0.2262;3
0.1876;0.162;0.135;0.2265;3
0.1922;0.1667;0.1386;0.232;3
0.1919;0.1662;0.1392;0.2287;3
0.1879;0.1624;0.1363;0.225;3
0.192;0.1665;0.1397;0.2303;3
0.2286;0.2072;0.1627;0.263;3
0.2224;0.2058;0.1603;0.2657;3
0.1809;0.1807;0.1399;0.329;3
0.2354;0.2111;0.1661;0.2625;3
0.2307;0.2083;0.164;0.2633;3
0.214;0.1966;0.156;0.251;3
0.1806;0.1794;0.1418;0.3149;3
0.1789;0.1797;0.1395;0.3278;3
0.1774;0.1822;0.1378;0.3536;3
0.1841;0.1836;0.1401;0.3375;3
0.2296;0.2081;0.1633;0.259;3
0.217;0.1999;0.1589;0.2587;3
0.1718;0.1669;0.1371;0.261;3
0.1762;0.1705;0.1397;0.2611;3
0.1861;0.1797;0.1426;0.3301;3
0.1662;0.1772;0.1347;0.3686;3
0.1707;0.1761;0.1352;0.3415;3
0.1822;0.182;0.1398;0.3404;3
0.2201;0.204;0.1597;0.2695;3
0.2245;0.2064;0.1622;0.2713;3
0.1741;0.1682;0.138;0.2681;3
0.1838;0.1752;0.1422;0.3066;3
0.1881;0.1824;0.1444;0.3342;3
0.1851;0.1765;0.1428;0.3201;3
0.1827;0.1748;0.1396;0.3175;3
0.1779;0.1849;0.1389;0.3614;3
0.1711;0.1574;0.1295;0.2742;3
0.1671;0.147;0.1232;0.2314;3
0.1638;0.1434;0.1195;0.1983;3
0.1694;0.1472;0.1215;0.1986;3
0.1827;0.1571;0.1281;0.2277;3
0.1824;0.1691;0.1412;0.2816;3
0.1818;0.1746;0.1412;0.3182;3
0.1919;0.1797;0.1466;0.318;3
0.1822;0.1715;0.1397;0.3117;3
0.1766;0.1731;0.1368;0.3344;3
0.1858;0.18;0.1394;0.3451;3
0.1658;0.1651;0.1346;0.3216;3
0.1772;0.1698;0.1389;0.2983;3
0.1767;0.1535;0.1274;0.2193;3
0.1664;0.1467;0.1212;0.2182;3
0.1682;0.1464;0.1204;0.2012;3
0.173;0.1497;0.1228;0.208;3
0.1868;0.1697;0.1435;0.2861;3
0.1863;0.1771;0.1434;0.3243;3
0.1873;0.1771;0.1439;0.3361;3
0.1771;0.1707;0.138;0.333;3
0.1705;0.175;0.1345;0.359;3
0.1765;0.1694;0.14;0.2959;3
0.1769;0.1711;0.1409;0.3056;3
0.1766;0.1624;0.1349;0.2665;3
0.1703;0.1485;0.1232;0.2134;3
0.172;0.1502;0.1243;0.2158;3
0.1673;0.1483;0.1215;0.2179;3
0.1735;0.1538;0.125;0.2424;3
0.1967;0.1772;0.1491;0.2939;3
0.1938;0.1776;0.1472;0.3128;3
0.1853;0.1762;0.142;0.3305;3
0.17;0.1724;0.1352;0.3472;3
0.1775;0.1733;0.1358;0.3472;3
0.1622;0.1619;0.1317;0.332;3
0.1779;0.1713;0.1422;0.3063;3
0.1753;0.1692;0.1399;0.305;3
0.1764;0.1701;0.141;0.3014;3
0.1793;0.1577;0.13;0.2345;3
0.1701;0.1498;0.1235;0.2356;3
0.1753;0.1525;0.1246;0.211;3
0.1721;0.1495;0.1219;0.1986;3
0.1943;0.1753;0.1469;0.2967;3
0.1936;0.1765;0.1466;0.3043;3
0.1768;0.1741;0.1384;0.3388;3
0.1679;0.1724;0.1339;0.3442;3
0.1772;0.1721;0.1408;0.3172;3
0.1751;0.1718;0.1403;0.3101;3
0.1741;0.1681;0.1375;0.2996;3
0.1775;0.1675;0.1369;0.2884;3
0.1823;0.156;0.128;0.2219;3
0.1756;0.1542;0.1269;0.2354;3
0.1746;0.1519;0.1255;0.2032;3
0.1725;0.1522;0.1232;0.2317;3
0.1668;0.1696;0.1329;0.3397;3
0.1666;0.171;0.1321;0.3358;3
0.1722;0.1675;0.1366;0.3212;3
0.1754;0.1726;0.1405;0.3151;3
0.1781;0.1717;0.1413;0.3015;3
0.1781;0.1724;0.1408;0.3092;3
0.1784;0.1628;0.1325;0.2628;3
0.1739;0.1512;0.1247;0.2158;3
0.1729;0.1512;0.1252;0.2134;3
0.17;0.1539;0.1261;0.2418;3
0.1761;0.1715;0.1394;0.3202;3
0.1776;0.1717;0.1418;0.3079;3
0.177;0.1721;0.1416;0.31;3
0.1766;0.1707;0.1387;0.307;3
0.178;0.1552;0.129;0.2322;3
0.1716;0.1678;0.1378;0.3266;3
0.1718;0.1673;0.1374;0.3128;3
0.1856;0.167;0.1324;0.2585;3
0.2008;0.1768;0.1419;0.2701;3
0.1921;0.1707;0.1368;0.2571;3
0.1935;0.1724;0.1383;0.2684;3
0.191;0.1745;0.1399;0.2953;3
0.1629;0.1623;0.127;0.3455;3
0.1952;0.1724;0.1382;0.2592;3
0.1895;0.171;0.137;0.271;3
0.1689;0.1667;0.1308;0.339;3
0.195;0.175;0.1401;0.2782;3
0.2007;0.1775;0.1414;0.2662;3
0.2014;0.1795;0.1425;0.2692;3
0.1968;0.1736;0.1399;0.2614;3
0.2019;0.1789;0.1431;0.2693;3
0.1904;0.1701;0.1361;0.2649;3
0.2001;0.177;0.1417;0.2646;3
0.1994;0.1781;0.1398;0.2655;3
0.2013;0.1801;0.1416;0.2729;3
0.198;0.1776;0.1413;0.271;3
0.2035;0.1839;0.1451;0.2861;3
0.1949;0.1713;0.1372;0.2563;3
0.1996;0.1791;0.1428;0.2788;3
0.188;0.174;0.1389;0.3046;3
0.1922;0.1749;0.1381;0.2752;3
0.1999;0.1783;0.1416;0.2682;3
0.2012;0.1806;0.143;0.2775;3
0.2067;0.1883;0.1469;0.2923;3
0.2067;0.1888;0.1479;0.2958;3
0.2083;0.1883;0.1479;0.2921;3
0.1982;0.1827;0.1422;0.2975;3
0.1972;0.175;0.1409;0.2733;3
0.2013;0.1774;0.1433;0.2699;3
0.1895;0.1739;0.1406;0.304;3
0.1928;0.178;0.1401;0.2906;3
0.1952;0.176;0.1382;0.2681;3
0.2031;0.1819;0.1419;0.2813;3
0.2022;0.1832;0.1428;0.284;3
0.2055;0.1885;0.1473;0.2951;3
0.1989;0.1839;0.1444;0.2889;3
0.1993;0.1825;0.1419;0.2832;3
0.1999;0.1845;0.1442;0.3068;3
0.1929;0.1688;0.135;0.2508;3
0.2007;0.1765;0.1411;0.2667;3
0.1901;0.1708;0.137;0.2837;3
0.1967;0.1779;0.1419;0.2854;3
0.2031;0.1884;0.1474;0.3065;3
0.1836;0.1767;0.1387;0.3479;3
0.1902;0.1806;0.1417;0.3508;3
0.2001;0.1818;0.1424;0.2914;3
0.2006;0.1878;0.1458;0.3022;3
0.202;0.1855;0.1436;0.2901;3
0.1978;0.181;0.1405;0.283;3
0.1964;0.183;0.1427;0.3052;3
0.1953;0.1715;0.1362;0.2588;3
0.1933;0.1705;0.1364;0.2595;3
0.1966;0.1782;0.1402;0.277;3
0.2012;0.1863;0.1461;0.3114;3
0.1798;0.1768;0.1382;0.3749;3
0.1809;0.1765;0.1385;0.3729;3
0.1806;0.1775;0.1392;0.3633;3
0.1923;0.1824;0.1422;0.3293;3
0.203;0.1875;0.1455;0.302;3
0.1988;0.1818;0.141;0.2858;3
0.1972;0.1787;0.1396;0.2768;3
0.1971;0.1801;0.1414;0.2827;3
0.1973;0.1845;0.1445;0.306;3
0.1846;0.1687;0.1351;0.2937;3
0.1931;0.1773;0.1396;0.2913;3
0.1778;0.1753;0.1347;0.3328;3
0.1752;0.1676;0.1351;0.3557;3
0.1821;0.1768;0.1392;0.3577;3
0.1696;0.1673;0.1321;0.3486;3
0.1626;0.1659;0.13;0.3628;3
0.1708;0.1733;0.1336;0.3657;3
0.19;0.1803;0.1401;0.3077;3
0.1991;0.1847;0.1442;0.3041;3
0.1973;0.1826;0.1448;0.2903;3
0.194;0.1769;0.1399;0.2744;3
0.1969;0.1785;0.1389;0.2802;3
0.198;0.1842;0.1448;0.3037;3
0.1541;0.1538;0.1215;0.3349;3
0.1514;0.1549;0.1199;0.3608;3
0.1408;0.1663;0.1192;0.4651;3
0.1718;0.1768;0.1358;0.4064;3
0.1807;0.1741;0.1386;0.3531;3
0.1695;0.1717;0.1342;0.3623;3
0.178;0.1786;0.1376;0.346;3
0.1825;0.1804;0.1397;0.3217;3
0.1875;0.1835;0.1405;0.3191;3
0.187;0.1835;0.1405;0.3309;3
0.2;0.1869;0.1451;0.3082;3
0.1923;0.1762;0.1376;0.2762;3
0.1947;0.1789;0.1394;0.2834;3
0.2022;0.1887;0.1466;0.307;3
0.1975;0.1853;0.145;0.3117;3
0.1536;0.1511;0.119;0.315;3
0.1435;0.1512;0.117;0.3833;3
0.1539;0.1662;0.1268;0.4178;3
0.1456;0.1601;0.1195;0.4021;3
0.1487;0.1525;0.1184;0.3592;3
0.1694;0.1707;0.1314;0.3524;3
0.1912;0.1877;0.1439;0.331;3
0.1881;0.1854;0.1415;0.3233;3
0.1893;0.1838;0.1399;0.3165;3
0.1888;0.1856;0.1415;0.3257;3
0.1863;0.1842;0.1403;0.3325;3
0.1928;0.1795;0.1392;0.2922;3
0.1923;0.1796;0.1394;0.2899;3
0.1967;0.1833;0.1418;0.3005;3
0.1976;0.1849;0.1446;0.305;3
0.1936;0.1808;0.1413;0.3042;3
0.1508;0.1556;0.119;0.3803;3
0.1502;0.1532;0.1188;0.357;3
0.1489;0.1527;0.1176;0.3642;3
0.1627;0.1599;0.1238;0.352;3
0.1902;0.1743;0.1375;0.3302;3
0.2022;0.1821;0.1447;0.2972;3
0.191;0.1825;0.1415;0.3094;3
0.1884;0.1868;0.1422;0.3285;3
0.1878;0.1842;0.1395;0.3205;3
0.187;0.1832;0.1388;0.3186;3
0.1831;0.1777;0.1367;0.315;3
0.1989;0.1865;0.144;0.3019;3
0.1984;0.1876;0.1465;0.3077;3
0.1987;0.1894;0.1471;0.3157;3
0.1908;0.1838;0.1435;0.3224;3
0.149;0.1516;0.1198;0.3716;3
0.1438;0.1501;0.1175;0.3808;3
0.1893;0.1724;0.1368;0.3235;3
0.2129;0.1885;0.1487;0.3039;3
0.2251;0.196;0.1561;0.296;3
0.2214;0.1915;0.1512;0.2855;3
0.2249;0.1977;0.1555;0.2977;3
0.2192;0.1938;0.1526;0.2967;3
0.1927;0.1885;0.1449;0.3263;3
0.1938;0.1858;0.1429;0.319;3
0.2001;0.1823;0.1428;0.2975;3
0.2067;0.1807;0.1434;0.2894;3
0.1945;0.182;0.1412;0.3056;3
0.1976;0.187;0.1462;0.3065;3
0.2001;0.1872;0.1471;0.3016;3
0.1967;0.1832;0.1429;0.3001;3
0.1476;0.153;0.1202;0.3422;3
0.1384;0.1448;0.1152;0.3412;3
0.1384;0.1511;0.1164;0.3817;3
0.2206;0.1939;0.1513;0.2853;3
0.2233;0.197;0.1543;0.296;3
0.2223;0.1967;0.1529;0.292;3
0.2264;0.2008;0.1567;0.3014;3
0.2259;0.1989;0.1564;0.2968;3
0.2135;0.1891;0.1504;0.2905;3
0.2126;0.1824;0.1474;0.2823;3
0.2225;0.1879;0.1512;0.2817;3
0.2197;0.1864;0.149;0.2775;3
0.1974;0.1818;0.1427;0.3138;3
0.2107;0.1922;0.15;0.3006;3
0.2154;0.1927;0.1513;0.2995;3
0.2162;0.1895;0.1492;0.2874;3
0.1584;0.154;0.1225;0.3017;3
0.1437;0.14;0.1137;0.3016;3
0.1502;0.1422;0.1162;0.2723;3
0.1528;0.1587;0.1222;0.3614;3
0.2226;0.1961;0.1539;0.2946;3
0.2215;0.1945;0.1525;0.2903;3
0.222;0.1974;0.1532;0.2982;3
0.2157;0.1956;0.1523;0.3175;3
0.1982;0.1875;0.1451;0.3479;3
0.184;0.1745;0.1376;0.3398;3
0.2175;0.1904;0.1525;0.2959;3
0.2177;0.1926;0.1519;0.3003;3
0.2152;0.193;0.1515;0.3069;3
0.217;0.1916;0.1504;0.2941;3
0.2195;0.1941;0.1527;0.2951;3
0.215;0.1875;0.1478;0.2851;3
0.2085;0.1853;0.1462;0.2985;3
0.2283;0.1991;0.1566;0.3008;3
0.207;0.1783;0.1407;0.2673;3
0.1671;0.1653;0.1278;0.3498;3
0.1823;0.1779;0.1367;0.3558;3
0.157;0.1677;0.1265;0.411;3
0.1529;0.1652;0.1251;0.423;3
0.1744;0.1718;0.1345;0.3825;3
0.1909;0.1764;0.1402;0.3469;3
0.2231;0.1973;0.1563;0.3028;3
0.2253;0.1978;0.1551;0.2979;3
0.222;0.1958;0.1533;0.2959;3
0.2123;0.1895;0.1503;0.3044;3
0.214;0.188;0.1488;0.2832;3
0.2056;0.1797;0.1416;0.2701;3
0.2029;0.1783;0.1401;0.2706;3
0.2142;0.1872;0.147;0.2824;3
0.2217;0.1926;0.1506;0.2873;3
0.1749;0.1719;0.132;0.3611;3
0.143;0.1565;0.1207;0.4001;3
0.1595;0.166;0.1296;0.3886;3
0.2043;0.1816;0.1461;0.3316;3
0.2181;0.1852;0.151;0.2998;3
0.2129;0.1801;0.146;0.2849;3
0.2147;0.1868;0.1488;0.2961;3
0.2237;0.1991;0.1544;0.299;3
0.2149;0.1903;0.1491;0.2871;3
0.2082;0.1861;0.1463;0.2985;3
0.2155;0.1885;0.1496;0.2859;3
0.2144;0.1886;0.1497;0.2894;3
0.2079;0.1845;0.1449;0.2865;3
0.1987;0.1818;0.1435;0.3044;3
0.2188;0.1951;0.1528;0.3144;3
0.2003;0.1774;0.145;0.3183;3
0.1973;0.1764;0.143;0.3243;3
0.1963;0.1785;0.1435;0.3284;3
0.2053;0.1794;0.1456;0.3005;3
0.2078;0.1793;0.1443;0.2912;3
