band,y,x,spatial_ref,y,x,class,reflectance
B02,4867470.0,360510.0,0,4867470.0,360510.0,2,0.0337
B02,4867470.0,360570.0,0,4867470.0,360570.0,2,0.0338
B02,4867470.0,360630.0,0,4867470.0,360630.0,2,0.0339
B02,4867470.0,360690.0,0,4867470.0,360690.0,2,0.0333
B02,4867470.0,360750.0,0,4867470.0,360750.0,2,0.0297
B02,4867470.0,360810.0,0,4867470.0,360810.0,2,0.033
B02,4867470.0,360870.0,0,4867470.0,360870.0,2,0.0323
B02,4867470.0,360930.0,0,4867470.0,360930.0,2,0.0299
B02,4867470.0,360990.0,0,4867470.0,360990.0,2,0.0293
B02,4867470.0,361050.0,0,4867470.0,361050.0,2,0.0302
B02,4867470.0,361110.0,0,4867470.0,361110.0,2,0.0295
B02,4867470.0,361170.0,0,4867470.0,361170.0,2,0.0274
B02,4867470.0,361230.0,0,4867470.0,361230.0,2,0.0257
B02,4867470.0,361290.0,0,4867470.0,361290.0,2,0.0277
B02,4867470.0,361350.0,0,4867470.0,361350.0,2,0.0296
B02,4867410.0,360210.0,0,4867410.0,360210.0,2,0.0302
B02,4867410.0,360270.0,0,4867410.0,360270.0,2,0.0327
B02,4867410.0,360330.0,0,4867410.0,360330.0,2,0.033
B02,4867410.0,360390.0,0,4867410.0,360390.0,2,0.034
B02,4867410.0,360450.0,0,4867410.0,360450.0,2,0.0355
B02,4867410.0,360510.0,0,4867410.0,360510.0,2,0.035
B02,4867410.0,360570.0,0,4867410.0,360570.0,2,0.0343
B02,4867410.0,360630.0,0,4867410.0,360630.0,2,0.033
B02,4867410.0,360690.0,0,4867410.0,360690.0,2,0.0329
B02,4867410.0,360750.0,0,4867410.0,360750.0,2,0.03
B02,4867410.0,360810.0,0,4867410.0,360810.0,2,0.0328
B02,4867410.0,360870.0,0,4867410.0,360870.0,2,0.0324
B02,4867410.0,360930.0,0,4867410.0,360930.0,2,0.031
B02,4867410.0,360990.0,0,4867410.0,360990.0,2,0.0309
B02,4867410.0,361050.0,0,4867410.0,361050.0,2,0.0294
B02,4867410.0,361110.0,0,4867410.0,361110.0,2,0.0265
B02,4867410.0,361170.0,0,4867410.0,361170.0,2,0.0277
B02,4867410.0,361230.0,0,4867410.0,361230.0,2,0.0275
B02,4867410.0,361290.0,0,4867410.0,361290.0,2,0.0259
B02,4867410.0,361350.0,0,4867410.0,361350.0,2,0.03
B02,4867410.0,361410.0,0,4867410.0,361410.0,2,0.029
B02,4867350.0,360210.0,0,4867350.0,360210.0,2,0.03
B02,4867350.0,360270.0,0,4867350.0,360270.0,2,0.0325
B02,4867350.0,360330.0,0,4867350.0,360330.0,2,0.0348
B02,4867350.0,360390.0,0,4867350.0,360390.0,2,0.0347
B02,4867350.0,360450.0,0,4867350.0,360450.0,2,0.0356
B02,4867350.0,360510.0,0,4867350.0,360510.0,2,0.0342
B02,4867350.0,360570.0,0,4867350.0,360570.0,2,0.0321
B02,4867350.0,360630.0,0,4867350.0,360630.0,2,0.0333
B02,4867350.0,360690.0,0,4867350.0,360690.0,2,0.032
B02,4867350.0,360750.0,0,4867350.0,360750.0,2,0.0326
B02,4867350.0,360810.0,0,4867350.0,360810.0,2,0.0335
B02,4867350.0,360870.0,0,4867350.0,360870.0,2,0.0343
B02,4867350.0,360930.0,0,4867350.0,360930.0,2,0.0348
B02,4867350.0,360990.0,0,4867350.0,360990.0,2,0.0311
B02,4867350.0,361050.0,0,4867350.0,361050.0,2,0.0292
B02,4867350.0,361110.0,0,4867350.0,361110.0,2,0.0285
B02,4867350.0,361170.0,0,4867350.0,361170.0,2,0.03
B02,4867350.0,361230.0,0,4867350.0,361230.0,2,0.0308
B02,4867350.0,361290.0,0,4867350.0,361290.0,2,0.0282
B02,4867350.0,361350.0,0,4867350.0,361350.0,2,0.0289
B02,4867350.0,361410.0,0,4867350.0,361410.0,2,0.0325
B02,4867290.0,360210.0,0,4867290.0,360210.0,2,0.0307
B02,4867290.0,360270.0,0,4867290.0,360270.0,2,0.0336
B02,4867290.0,360330.0,0,4867290.0,360330.0,2,0.0347
B02,4867290.0,360390.0,0,4867290.0,360390.0,2,0.0351
B02,4867290.0,360450.0,0,4867290.0,360450.0,2,0.0328
B02,4867290.0,360510.0,0,4867290.0,360510.0,2,0.0344
B02,4867290.0,360570.0,0,4867290.0,360570.0,2,0.0338
B02,4867290.0,360630.0,0,4867290.0,360630.0,2,0.0344
B02,4867290.0,360690.0,0,4867290.0,360690.0,2,0.0313
B02,4867290.0,360750.0,0,4867290.0,360750.0,2,0.0325
B02,4867290.0,360810.0,0,4867290.0,360810.0,2,0.033
B02,4867290.0,360870.0,0,4867290.0,360870.0,2,0.0351
B02,4867290.0,360930.0,0,4867290.0,360930.0,2,0.0347
B02,4867290.0,360990.0,0,4867290.0,360990.0,2,0.032
B02,4867290.0,361050.0,0,4867290.0,361050.0,2,0.0289
B02,4867290.0,361110.0,0,4867290.0,361110.0,2,0.0307
B02,4867290.0,361170.0,0,4867290.0,361170.0,2,0.0342
B02,4867290.0,361230.0,0,4867290.0,361230.0,2,0.0327
B02,4867290.0,361290.0,0,4867290.0,361290.0,2,0.0335
B02,4867290.0,361350.0,0,4867290.0,361350.0,2,0.0342
B02,4867290.0,361410.0,0,4867290.0,361410.0,2,0.0355
B02,4867230.0,360210.0,0,4867230.0,360210.0,2,0.0304
B02,4867230.0,360270.0,0,4867230.0,360270.0,2,0.031
B02,4867230.0,360330.0,0,4867230.0,360330.0,2,0.0333
B02,4867230.0,360390.0,0,4867230.0,360390.0,2,0.0342
B02,4867230.0,360450.0,0,4867230.0,360450.0,2,0.0322
B02,4867230.0,360510.0,0,4867230.0,360510.0,2,0.0317
B02,4867230.0,360570.0,0,4867230.0,360570.0,2,0.0328
B02,4867230.0,360630.0,0,4867230.0,360630.0,2,0.0329
B02,4867230.0,360690.0,0,4867230.0,360690.0,2,0.0318
B02,4867230.0,360750.0,0,4867230.0,360750.0,2,0.0324
B02,4867230.0,360810.0,0,4867230.0,360810.0,2,0.0329
B02,4867230.0,360870.0,0,4867230.0,360870.0,2,0.0318
B02,4867230.0,360930.0,0,4867230.0,360930.0,2,0.0343
B02,4867230.0,360990.0,0,4867230.0,360990.0,2,0.0363
B02,4867230.0,361050.0,0,4867230.0,361050.0,2,0.0341
B02,4867230.0,361110.0,0,4867230.0,361110.0,2,0.0378
B02,4867230.0,361170.0,0,4867230.0,361170.0,2,0.0349
B02,4867230.0,361230.0,0,4867230.0,361230.0,2,0.0336
B02,4867230.0,361290.0,0,4867230.0,361290.0,2,0.035
B02,4867230.0,361350.0,0,4867230.0,361350.0,2,0.0354
B02,4867230.0,361410.0,0,4867230.0,361410.0,2,0.0355
B02,4867170.0,360210.0,0,4867170.0,360210.0,2,0.031
B02,4867170.0,360270.0,0,4867170.0,360270.0,2,0.0309
B02,4867170.0,360330.0,0,4867170.0,360330.0,2,0.0329
B02,4867170.0,360390.0,0,4867170.0,360390.0,2,0.034
B02,4867170.0,360450.0,0,4867170.0,360450.0,2,0.0337
B02,4867170.0,360510.0,0,4867170.0,360510.0,2,0.0328
B02,4867170.0,360570.0,0,4867170.0,360570.0,2,0.0338
B02,4867170.0,360630.0,0,4867170.0,360630.0,2,0.0337
B02,4867170.0,360690.0,0,4867170.0,360690.0,2,0.0368
B02,4867170.0,360750.0,0,4867170.0,360750.0,2,0.0335
B02,4867170.0,360810.0,0,4867170.0,360810.0,2,0.0342
B02,4867170.0,360870.0,0,4867170.0,360870.0,2,0.0327
B02,4867170.0,360930.0,0,4867170.0,360930.0,2,0.0348
B02,4867170.0,360990.0,0,4867170.0,360990.0,2,0.0335
B02,4867170.0,361050.0,0,4867170.0,361050.0,2,0.0334
B02,4867170.0,361110.0,0,4867170.0,361110.0,2,0.0333
B02,4867170.0,361170.0,0,4867170.0,361170.0,2,0.0357
B02,4867170.0,361230.0,0,4867170.0,361230.0,2,0.0347
B02,4867170.0,361290.0,0,4867170.0,361290.0,2,0.035
B02,4867170.0,361350.0,0,4867170.0,361350.0,2,0.0346
B02,4867170.0,361410.0,0,4867170.0,361410.0,2,0.0352
B02,4867110.0,360210.0,0,4867110.0,360210.0,2,0.0307
B02,4867110.0,360270.0,0,4867110.0,360270.0,2,0.0312
B02,4867110.0,360330.0,0,4867110.0,360330.0,2,0.0313
B02,4867110.0,360390.0,0,4867110.0,360390.0,2,0.0322
B02,4867110.0,360450.0,0,4867110.0,360450.0,2,0.0337
B02,4867110.0,360510.0,0,4867110.0,360510.0,2,0.0346
B02,4867110.0,360570.0,0,4867110.0,360570.0,2,0.0406
B02,4867110.0,360630.0,0,4867110.0,360630.0,2,0.0373
B02,4867110.0,360690.0,0,4867110.0,360690.0,2,0.0491
B02,4867110.0,360750.0,0,4867110.0,360750.0,2,0.0349
B02,4867110.0,360810.0,0,4867110.0,360810.0,2,0.0343
B02,4867110.0,360870.0,0,4867110.0,360870.0,2,0.0334
B02,4867110.0,360930.0,0,4867110.0,360930.0,2,0.0345
B02,4867110.0,360990.0,0,4867110.0,360990.0,2,0.034
B02,4867110.0,361050.0,0,4867110.0,361050.0,2,0.034
B02,4867110.0,361110.0,0,4867110.0,361110.0,2,0.0329
B02,4867110.0,361170.0,0,4867110.0,361170.0,2,0.0327
B02,4867110.0,361230.0,0,4867110.0,361230.0,2,0.0353
B02,4867110.0,361290.0,0,4867110.0,361290.0,2,0.0355
B02,4867110.0,361350.0,0,4867110.0,361350.0,2,0.0351
B02,4867110.0,361410.0,0,4867110.0,361410.0,2,0.0361
B02,4867050.0,360210.0,0,4867050.0,360210.0,2,0.0336
B02,4867050.0,360270.0,0,4867050.0,360270.0,2,0.0322
B02,4867050.0,360330.0,0,4867050.0,360330.0,2,0.035
B02,4867050.0,360390.0,0,4867050.0,360390.0,2,0.0368
B02,4867050.0,360450.0,0,4867050.0,360450.0,2,0.0375
B02,4867050.0,360510.0,0,4867050.0,360510.0,2,0.0365
B02,4867050.0,360570.0,0,4867050.0,360570.0,2,0.0358
B02,4867050.0,360630.0,0,4867050.0,360630.0,2,0.0357
B02,4867050.0,360690.0,0,4867050.0,360690.0,2,0.0359
B02,4867050.0,360750.0,0,4867050.0,360750.0,2,0.0345
B02,4867050.0,360810.0,0,4867050.0,360810.0,2,0.0357
B02,4867050.0,360870.0,0,4867050.0,360870.0,2,0.0363
B02,4867050.0,360930.0,0,4867050.0,360930.0,2,0.0349
B02,4867050.0,360990.0,0,4867050.0,360990.0,2,0.0352
B02,4867050.0,361050.0,0,4867050.0,361050.0,2,0.0351
B02,4867050.0,361110.0,0,4867050.0,361110.0,2,0.0339
B02,4867050.0,361170.0,0,4867050.0,361170.0,2,0.0337
B02,4867050.0,361230.0,0,4867050.0,361230.0,2,0.0345
B02,4867050.0,361290.0,0,4867050.0,361290.0,2,0.0364
B02,4867050.0,361350.0,0,4867050.0,361350.0,2,0.0349
B02,4867050.0,361410.0,0,4867050.0,361410.0,2,0.0346
B02,4867050.0,361470.0,0,4867050.0,361470.0,2,0.0349
B02,4866990.0,360210.0,0,4866990.0,360210.0,2,0.0389
B02,4866990.0,360270.0,0,4866990.0,360270.0,2,0.0351
B02,4866990.0,360330.0,0,4866990.0,360330.0,2,0.034
B02,4866990.0,360390.0,0,4866990.0,360390.0,2,0.0338
B02,4866990.0,360450.0,0,4866990.0,360450.0,2,0.0341
B02,4866990.0,360510.0,0,4866990.0,360510.0,2,0.0339
B02,4866990.0,360570.0,0,4866990.0,360570.0,2,0.0346
B02,4866990.0,360630.0,0,4866990.0,360630.0,2,0.0345
B02,4866990.0,360690.0,0,4866990.0,360690.0,2,0.0341
B02,4866990.0,360750.0,0,4866990.0,360750.0,2,0.0358
B02,4866990.0,360810.0,0,4866990.0,360810.0,2,0.0336
B02,4866990.0,360870.0,0,4866990.0,360870.0,2,0.0352
B02,4866990.0,360930.0,0,4866990.0,360930.0,2,0.0341
B02,4866990.0,360990.0,0,4866990.0,360990.0,2,0.0356
B02,4866990.0,361050.0,0,4866990.0,361050.0,2,0.0337
B02,4866990.0,361110.0,0,4866990.0,361110.0,2,0.0353
B02,4866990.0,361170.0,0,4866990.0,361170.0,2,0.0329
B02,4866990.0,361230.0,0,4866990.0,361230.0,2,0.0319
B02,4866990.0,361290.0,0,4866990.0,361290.0,2,0.0343
B02,4866990.0,361350.0,0,4866990.0,361350.0,2,0.0352
B02,4866990.0,361410.0,0,4866990.0,361410.0,2,0.0348
B02,4866990.0,361470.0,0,4866990.0,361470.0,2,0.0344
B02,4866930.0,360210.0,0,4866930.0,360210.0,2,0.032
B02,4866930.0,360270.0,0,4866930.0,360270.0,2,0.0335
B02,4866930.0,360330.0,0,4866930.0,360330.0,2,0.0339
B02,4866930.0,360390.0,0,4866930.0,360390.0,2,0.0337
B02,4866930.0,360450.0,0,4866930.0,360450.0,2,0.035
B02,4866930.0,360510.0,0,4866930.0,360510.0,2,0.0338
B02,4866930.0,360570.0,0,4866930.0,360570.0,2,0.0352
B02,4866930.0,360630.0,0,4866930.0,360630.0,2,0.0341
B02,4866930.0,360690.0,0,4866930.0,360690.0,2,0.0333
B02,4866930.0,360750.0,0,4866930.0,360750.0,2,0.0339
B02,4866930.0,360810.0,0,4866930.0,360810.0,2,0.0342
B02,4866930.0,360870.0,0,4866930.0,360870.0,2,0.0353
B02,4866930.0,360930.0,0,4866930.0,360930.0,2,0.0344
B02,4866930.0,360990.0,0,4866930.0,360990.0,2,0.0357
B02,4866930.0,361050.0,0,4866930.0,361050.0,2,0.0355
B02,4866930.0,361110.0,0,4866930.0,361110.0,2,0.0353
B02,4866930.0,361170.0,0,4866930.0,361170.0,2,0.0343
B02,4866930.0,361230.0,0,4866930.0,361230.0,2,0.0351
B02,4866930.0,361290.0,0,4866930.0,361290.0,2,0.0325
B02,4866930.0,361350.0,0,4866930.0,361350.0,2,0.0328
B02,4866930.0,361410.0,0,4866930.0,361410.0,2,0.0345
B02,4866930.0,361470.0,0,4866930.0,361470.0,2,0.0365
B02,4866870.0,360210.0,0,4866870.0,360210.0,2,0.0325
B02,4866870.0,360270.0,0,4866870.0,360270.0,2,0.0341
B02,4866870.0,360330.0,0,4866870.0,360330.0,2,0.0343
B02,4866870.0,360390.0,0,4866870.0,360390.0,2,0.0344
B02,4866870.0,360450.0,0,4866870.0,360450.0,2,0.0343
B02,4866870.0,360510.0,0,4866870.0,360510.0,2,0.0338
B02,4866870.0,360570.0,0,4866870.0,360570.0,2,0.0328
B02,4866870.0,360630.0,0,4866870.0,360630.0,2,0.0325
B02,4866870.0,360690.0,0,4866870.0,360690.0,2,0.0357
B02,4866870.0,360750.0,0,4866870.0,360750.0,2,0.0347
B02,4866870.0,360810.0,0,4866870.0,360810.0,2,0.0349
B02,4866870.0,360870.0,0,4866870.0,360870.0,2,0.0353
B02,4866870.0,360930.0,0,4866870.0,360930.0,2,0.0339
B02,4866870.0,360990.0,0,4866870.0,360990.0,2,0.0343
B02,4866870.0,361050.0,0,4866870.0,361050.0,2,0.0347
B02,4866870.0,361110.0,0,4866870.0,361110.0,2,0.0341
B02,4866870.0,361170.0,0,4866870.0,361170.0,2,0.0348
B02,4866870.0,361230.0,0,4866870.0,361230.0,2,0.0352
B02,4866870.0,361290.0,0,4866870.0,361290.0,2,0.0356
B02,4866870.0,361350.0,0,4866870.0,361350.0,2,0.0351
B02,4866870.0,361410.0,0,4866870.0,361410.0,2,0.0341
B02,4866870.0,361470.0,0,4866870.0,361470.0,2,0.0361
B02,4866810.0,360210.0,0,4866810.0,360210.0,2,0.0313
B02,4866810.0,360270.0,0,4866810.0,360270.0,2,0.0316
B02,4866810.0,360330.0,0,4866810.0,360330.0,2,0.0345
B02,4866810.0,360390.0,0,4866810.0,360390.0,2,0.0349
B02,4866810.0,360450.0,0,4866810.0,360450.0,2,0.0342
B02,4866810.0,360510.0,0,4866810.0,360510.0,2,0.0347
B02,4866810.0,360570.0,0,4866810.0,360570.0,2,0.0339
B02,4866810.0,360630.0,0,4866810.0,360630.0,2,0.0336
B02,4866810.0,360690.0,0,4866810.0,360690.0,2,0.0355
B02,4866810.0,360750.0,0,4866810.0,360750.0,2,0.0333
B02,4866810.0,360810.0,0,4866810.0,360810.0,2,0.0347
B02,4866810.0,360870.0,0,4866810.0,360870.0,2,0.0348
B02,4866810.0,360930.0,0,4866810.0,360930.0,2,0.0335
B02,4866810.0,360990.0,0,4866810.0,360990.0,2,0.0347
B02,4866810.0,361050.0,0,4866810.0,361050.0,2,0.0356
B02,4866810.0,361110.0,0,4866810.0,361110.0,2,0.0358
B02,4866810.0,361170.0,0,4866810.0,361170.0,2,0.0355
B02,4866810.0,361230.0,0,4866810.0,361230.0,2,0.0357
B02,4866810.0,361290.0,0,4866810.0,361290.0,2,0.0362
B02,4866810.0,361350.0,0,4866810.0,361350.0,2,0.036
B02,4866810.0,361410.0,0,4866810.0,361410.0,2,0.035
B02,4866810.0,361470.0,0,4866810.0,361470.0,2,0.0348
B02,4866750.0,360210.0,0,4866750.0,360210.0,2,0.0343
B02,4866750.0,360270.0,0,4866750.0,360270.0,2,0.0348
B02,4866750.0,360330.0,0,4866750.0,360330.0,2,0.035
B02,4866750.0,360390.0,0,4866750.0,360390.0,2,0.0327
B02,4866750.0,360450.0,0,4866750.0,360450.0,2,0.0334
B02,4866750.0,360510.0,0,4866750.0,360510.0,2,0.0342
B02,4866750.0,360570.0,0,4866750.0,360570.0,2,0.0329
B02,4866750.0,360630.0,0,4866750.0,360630.0,2,0.0316
B02,4866750.0,360690.0,0,4866750.0,360690.0,2,0.0317
B02,4866750.0,360750.0,0,4866750.0,360750.0,2,0.0303
B02,4866750.0,360810.0,0,4866750.0,360810.0,2,0.0345
B02,4866750.0,360870.0,0,4866750.0,360870.0,2,0.0358
B02,4866750.0,360930.0,0,4866750.0,360930.0,2,0.0359
B02,4866750.0,360990.0,0,4866750.0,360990.0,2,0.0346
B02,4866750.0,361050.0,0,4866750.0,361050.0,2,0.0357
B02,4866750.0,361110.0,0,4866750.0,361110.0,2,0.0363
B02,4866750.0,361170.0,0,4866750.0,361170.0,2,0.0351
B02,4866750.0,361230.0,0,4866750.0,361230.0,2,0.0351
B02,4866750.0,361290.0,0,4866750.0,361290.0,2,0.0363
B02,4866750.0,361350.0,0,4866750.0,361350.0,2,0.037
B02,4866750.0,361410.0,0,4866750.0,361410.0,2,0.0367
B02,4866750.0,361470.0,0,4866750.0,361470.0,2,0.0349
B02,4866690.0,360210.0,0,4866690.0,360210.0,2,0.0341
B02,4866690.0,360270.0,0,4866690.0,360270.0,2,0.0339
B02,4866690.0,360330.0,0,4866690.0,360330.0,2,0.0337
B02,4866690.0,360390.0,0,4866690.0,360390.0,2,0.0317
B02,4866690.0,360450.0,0,4866690.0,360450.0,2,0.0316
B02,4866690.0,360510.0,0,4866690.0,360510.0,2,0.032
B02,4866690.0,360570.0,0,4866690.0,360570.0,2,0.0316
B02,4866690.0,360630.0,0,4866690.0,360630.0,2,0.0336
B02,4866690.0,360690.0,0,4866690.0,360690.0,2,0.0324
B02,4866690.0,360750.0,0,4866690.0,360750.0,2,0.0326
B02,4866690.0,360810.0,0,4866690.0,360810.0,2,0.0337
B02,4866690.0,360870.0,0,4866690.0,360870.0,2,0.0364
B02,4866690.0,360930.0,0,4866690.0,360930.0,2,0.0369
B02,4866690.0,360990.0,0,4866690.0,360990.0,2,0.0354
B02,4866690.0,361050.0,0,4866690.0,361050.0,2,0.0353
B02,4866690.0,361110.0,0,4866690.0,361110.0,2,0.0366
B02,4866690.0,361170.0,0,4866690.0,361170.0,2,0.0369
B02,4866690.0,361230.0,0,4866690.0,361230.0,2,0.0389
B02,4866690.0,361290.0,0,4866690.0,361290.0,2,0.0369
B02,4866690.0,361350.0,0,4866690.0,361350.0,2,0.0359
B02,4866690.0,361410.0,0,4866690.0,361410.0,2,0.0359
B02,4866630.0,360210.0,0,4866630.0,360210.0,2,0.0326
B02,4866630.0,360270.0,0,4866630.0,360270.0,2,0.0303
B02,4866630.0,360330.0,0,4866630.0,360330.0,2,0.0311
B02,4866630.0,360390.0,0,4866630.0,360390.0,2,0.0308
B02,4866630.0,360450.0,0,4866630.0,360450.0,2,0.0312
B02,4866630.0,360510.0,0,4866630.0,360510.0,2,0.0325
B02,4866630.0,360570.0,0,4866630.0,360570.0,2,0.034
B02,4866630.0,360630.0,0,4866630.0,360630.0,2,0.032
B02,4866630.0,360690.0,0,4866630.0,360690.0,2,0.0325
B02,4866630.0,360750.0,0,4866630.0,360750.0,2,0.0326
B02,4866630.0,360810.0,0,4866630.0,360810.0,2,0.0338
B02,4866630.0,360870.0,0,4866630.0,360870.0,2,0.0362
B02,4866630.0,360930.0,0,4866630.0,360930.0,2,0.0363
B02,4866630.0,360990.0,0,4866630.0,360990.0,2,0.0361
B02,4866630.0,361050.0,0,4866630.0,361050.0,2,0.0381
B02,4866630.0,361110.0,0,4866630.0,361110.0,2,0.0387
B02,4866630.0,361170.0,0,4866630.0,361170.0,2,0.0365
B02,4866630.0,361230.0,0,4866630.0,361230.0,2,0.0366
B02,4866630.0,361290.0,0,4866630.0,361290.0,2,0.0376
B02,4866630.0,361350.0,0,4866630.0,361350.0,2,0.036
B02,4866630.0,361410.0,0,4866630.0,361410.0,2,0.0345
B02,4866570.0,360210.0,0,4866570.0,360210.0,2,0.0305
B02,4866570.0,360270.0,0,4866570.0,360270.0,2,0.0312
B02,4866570.0,360330.0,0,4866570.0,360330.0,2,0.0318
B02,4866570.0,360390.0,0,4866570.0,360390.0,2,0.0318
B02,4866570.0,360450.0,0,4866570.0,360450.0,2,0.0322
B02,4866570.0,360510.0,0,4866570.0,360510.0,2,0.031
B02,4866570.0,360570.0,0,4866570.0,360570.0,2,0.0334
B02,4866570.0,360630.0,0,4866570.0,360630.0,2,0.0342
B02,4866570.0,360690.0,0,4866570.0,360690.0,2,0.0329
B02,4866570.0,360750.0,0,4866570.0,360750.0,2,0.0324
B02,4866570.0,360810.0,0,4866570.0,360810.0,2,0.0328
B02,4866570.0,360870.0,0,4866570.0,360870.0,2,0.0364
B02,4866570.0,360930.0,0,4866570.0,360930.0,2,0.0384
B02,4866570.0,360990.0,0,4866570.0,360990.0,2,0.0386
B02,4866570.0,361050.0,0,4866570.0,361050.0,2,0.0391
B02,4866570.0,361110.0,0,4866570.0,361110.0,2,0.037
B02,4866570.0,361170.0,0,4866570.0,361170.0,2,0.034
B02,4866570.0,361230.0,0,4866570.0,361230.0,2,0.0361
B02,4866570.0,361290.0,0,4866570.0,361290.0,2,0.0352
B02,4866570.0,361350.0,0,4866570.0,361350.0,2,0.0333
B02,4866510.0,360150.0,0,4866510.0,360150.0,2,0.0302
B02,4866510.0,360210.0,0,4866510.0,360210.0,2,0.0304
B02,4866510.0,360270.0,0,4866510.0,360270.0,2,0.032
B02,4866510.0,360330.0,0,4866510.0,360330.0,2,0.0328
B02,4866510.0,360390.0,0,4866510.0,360390.0,2,0.0333
B02,4866510.0,360450.0,0,4866510.0,360450.0,2,0.0336
B02,4866510.0,360510.0,0,4866510.0,360510.0,2,0.0324
B02,4866510.0,360570.0,0,4866510.0,360570.0,2,0.0344
B02,4866510.0,360630.0,0,4866510.0,360630.0,2,0.0342
B02,4866510.0,360690.0,0,4866510.0,360690.0,2,0.0326
B02,4866510.0,360750.0,0,4866510.0,360750.0,2,0.0329
B02,4866510.0,360810.0,0,4866510.0,360810.0,2,0.0364
B02,4866510.0,360870.0,0,4866510.0,360870.0,2,0.0402
B02,4866510.0,360930.0,0,4866510.0,360930.0,2,0.0379
B02,4866510.0,360990.0,0,4866510.0,360990.0,2,0.0372
B02,4866510.0,361050.0,0,4866510.0,361050.0,2,0.0356
B02,4866510.0,361110.0,0,4866510.0,361110.0,2,0.0381
B02,4866510.0,361170.0,0,4866510.0,361170.0,2,0.0345
B02,4866510.0,361230.0,0,4866510.0,361230.0,2,0.0338
B02,4866510.0,361290.0,0,4866510.0,361290.0,2,0.0337
B02,4866510.0,361350.0,0,4866510.0,361350.0,2,0.0341
B02,4866450.0,360150.0,0,4866450.0,360150.0,2,0.0316
B02,4866450.0,360210.0,0,4866450.0,360210.0,2,0.0325
B02,4866450.0,360270.0,0,4866450.0,360270.0,2,0.0314
B02,4866450.0,360330.0,0,4866450.0,360330.0,2,0.0326
B02,4866450.0,360390.0,0,4866450.0,360390.0,2,0.0325
B02,4866450.0,360450.0,0,4866450.0,360450.0,2,0.0334
B02,4866450.0,360510.0,0,4866450.0,360510.0,2,0.0331
B02,4866450.0,360570.0,0,4866450.0,360570.0,2,0.0341
B02,4866450.0,360630.0,0,4866450.0,360630.0,2,0.0353
B02,4866450.0,360690.0,0,4866450.0,360690.0,2,0.0348
B02,4866450.0,360750.0,0,4866450.0,360750.0,2,0.0347
B02,4866450.0,360810.0,0,4866450.0,360810.0,2,0.0373
B02,4866450.0,360870.0,0,4866450.0,360870.0,2,0.0349
B02,4866450.0,360930.0,0,4866450.0,360930.0,2,0.0365
B02,4866450.0,360990.0,0,4866450.0,360990.0,2,0.0357
B02,4866450.0,361050.0,0,4866450.0,361050.0,2,0.0351
B02,4866450.0,361110.0,0,4866450.0,361110.0,2,0.0372
B02,4866450.0,361170.0,0,4866450.0,361170.0,2,0.0369
B02,4866450.0,361230.0,0,4866450.0,361230.0,2,0.0343
B02,4866450.0,361290.0,0,4866450.0,361290.0,2,0.0355
B02,4866390.0,360150.0,0,4866390.0,360150.0,2,0.0313
B02,4866390.0,360210.0,0,4866390.0,360210.0,2,0.0319
B02,4866390.0,360270.0,0,4866390.0,360270.0,2,0.0311
B02,4866390.0,360330.0,0,4866390.0,360330.0,2,0.0345
B02,4866390.0,360390.0,0,4866390.0,360390.0,2,0.0329
B02,4866390.0,360450.0,0,4866390.0,360450.0,2,0.0327
B02,4866390.0,360510.0,0,4866390.0,360510.0,2,0.0336
B02,4866390.0,360570.0,0,4866390.0,360570.0,2,0.0384
B02,4866390.0,360630.0,0,4866390.0,360630.0,2,0.0408
B02,4866390.0,360690.0,0,4866390.0,360690.0,2,0.0359
B02,4866390.0,360750.0,0,4866390.0,360750.0,2,0.0345
B02,4866390.0,360810.0,0,4866390.0,360810.0,2,0.0361
B02,4866390.0,360870.0,0,4866390.0,360870.0,2,0.0353
B02,4866390.0,360930.0,0,4866390.0,360930.0,2,0.0341
B02,4866390.0,360990.0,0,4866390.0,360990.0,2,0.0347
B02,4866390.0,361050.0,0,4866390.0,361050.0,2,0.037
B02,4866390.0,361110.0,0,4866390.0,361110.0,2,0.0358
B02,4866390.0,361170.0,0,4866390.0,361170.0,2,0.0394
B02,4866390.0,361230.0,0,4866390.0,361230.0,2,0.0354
B02,4866390.0,361290.0,0,4866390.0,361290.0,2,0.0349
B8A,4883670.0,339390.0,0,4883670.0,339390.0,1,0.0316
B8A,4883670.0,339450.0,0,4883670.0,339450.0,1,0.0285
B8A,4883670.0,339510.0,0,4883670.0,339510.0,1,0.0276
B8A,4883670.0,339570.0,0,4883670.0,339570.0,1,0.0279
B8A,4883670.0,339630.0,0,4883670.0,339630.0,1,0.0295
B8A,4883670.0,339690.0,0,4883670.0,339690.0,1,0.0285
B8A,4883670.0,339750.0,0,4883670.0,339750.0,1,0.0299
B8A,4883670.0,339810.0,0,4883670.0,339810.0,1,0.0277
B8A,4883670.0,339870.0,0,4883670.0,339870.0,1,0.0285
B8A,4883670.0,339930.0,0,4883670.0,339930.0,1,0.0277
B8A,4883670.0,339990.0,0,4883670.0,339990.0,1,0.0275
B8A,4883670.0,340050.0,0,4883670.0,340050.0,1,0.0274
B8A,4883610.0,339330.0,0,4883610.0,339330.0,1,0.0268
B8A,4883610.0,339390.0,0,4883610.0,339390.0,1,0.0253
B8A,4883610.0,339450.0,0,4883610.0,339450.0,1,0.0253
